Date,Product_ID,Stock_Level,Sales,Stock_to_Reorder,Day_of_Week,Month,Anomaly_Pred
2025-06-06,P005,50,24.827718071145767,20,4,6,1
2025-06-07,P005,50,23.49671568155033,20,5,6,1
2025-06-08,P005,50,25.16954602239183,20,6,6,1
2025-06-09,P005,50,24.43578298856771,20,0,6,1
2025-06-10,P005,50,25.425897148608982,20,1,6,1
2025-06-11,P005,50,24.391214817610393,20,2,6,1
2025-06-12,P005,50,21.943083373637233,20,3,6,1
2025-06-13,P005,50,24.323365358459977,20,4,6,1
2025-06-14,P005,50,22.99236296886494,20,5,6,1
2025-06-15,P005,50,24.665193309703433,20,6,6,1
2025-06-16,P005,50,23.93143027588524,20,0,6,1
2025-06-17,P005,50,24.92154443592734,20,1,6,1
2025-06-18,P005,50,23.886862104916677,20,2,6,1
2025-06-19,P005,50,21.438730660948874,20,3,6,1
2025-06-20,P005,50,23.819012645767504,20,4,6,1
2025-06-21,P005,50,22.488010256176928,20,5,6,1
2025-06-22,P005,50,24.160840597015422,20,6,6,1
2025-06-23,P005,50,23.427077563193855,20,0,6,1
2025-06-24,P005,50,24.417191723238282,20,1,6,1
2025-06-25,P005,50,23.382509392236624,20,2,6,1
2025-06-26,P005,50,20.934377948261325,20,3,6,1
2025-06-27,P005,50,23.31465993308371,20,4,6,1
2025-06-28,P005,50,21.983657543488913,20,5,6,1
2025-06-29,P005,50,23.65648788433176,20,6,6,1
2025-06-30,P005,50,22.922724850509,20,0,6,1
2025-07-01,P005,50,23.912839010558166,20,1,7,1
2025-07-02,P005,50,22.878156679542915,20,2,7,1
2025-07-03,P005,50,20.430025235568078,20,3,7,1
2025-07-04,P005,50,22.81030722039593,20,4,7,1
2025-07-05,P005,50,21.47930483080221,20,5,7,1
2025-07-06,P005,50,23.152135171639394,20,6,7,1
2025-07-07,P005,50,22.418372137824147,20,0,7,1
2025-07-08,P005,50,23.40848629786169,20,1,7,1
2025-07-09,P005,50,22.3738039668492,20,2,7,1
2025-07-10,P005,50,19.925672522884618,20,3,7,1
2025-07-11,P005,50,22.30595450771014,20,4,7,1
2025-07-12,P005,50,20.974952118113695,20,5,7,1
2025-07-13,P005,50,22.64778245895535,20,6,7,1
2025-07-14,P005,50,21.914019425139298,20,0,7,1
2025-07-15,P005,50,22.904133585180052,20,1,7,1
2025-07-16,P005,50,21.869451254162314,20,2,7,1
2025-07-17,P005,50,19.421319810197065,20,3,7,1
2025-07-18,P005,50,21.801601795024357,20,4,7,1
2025-07-19,P005,50,20.470599405428302,20,5,7,1
2025-07-20,P005,50,22.143429746262985,20,6,7,1
2025-07-21,P005,50,21.409666712447912,20,0,7,1
2025-07-22,P005,50,22.399780872490993,20,1,7,1
2025-07-23,P005,50,21.36509854147601,20,2,7,1
2025-07-24,P005,50,18.916967097513616,20,3,7,1
2025-07-25,P005,50,21.29724908233857,20,4,7,1
2025-07-26,P005,50,19.96624669274029,20,5,7,1
2025-07-27,P005,50,21.639077033579326,20,6,7,1
2025-07-28,P005,50,20.905313999758913,20,0,7,1
2025-07-29,P005,50,21.895428159801934,20,1,7,1
2025-07-30,P005,50,20.86074582880279,20,2,7,1
2025-07-31,P005,50,18.412614384820362,20,3,7,1
2025-08-01,P005,50,20.792896369650794,20,4,8,1
2025-08-02,P005,50,19.461893980053585,20,5,8,1
2025-08-03,P005,50,21.134724320895664,20,6,8,1
2025-08-04,P005,50,20.40096128706753,20,0,8,1
2025-08-05,P005,50,21.391075447112875,20,1,8,1
2025-08-06,P005,50,20.35639311610908,20,2,8,1
2025-08-07,P005,50,17.90826167213691,20,3,8,1
2025-08-08,P005,50,20.28854365696031,20,4,8,1
2025-08-09,P005,50,18.957541267366885,20,5,8,1
2025-08-10,P005,50,20.630371608203294,20,6,8,1
2025-08-11,P005,50,19.896608574389205,20,0,8,1
2025-08-12,P005,50,20.886722734431235,20,1,8,1
2025-08-13,P005,50,19.852040403429605,20,2,8,1
2025-08-14,P005,50,17.403908959453453,20,3,8,1
2025-08-15,P005,50,19.784190944272538,20,4,8,1
2025-08-16,P005,50,18.453188554679677,20,5,8,1
2025-08-17,P005,50,20.126018895519636,20,6,8,1
2025-08-18,P005,50,19.392255861697826,20,0,8,1
2025-08-19,P005,50,20.382370021743704,20,1,8,1
2025-08-20,P005,50,19.347687690735892,20,2,8,1
2025-08-21,P005,50,16.899556246760202,20,3,8,1
2025-08-22,P005,50,19.279838231588737,20,4,8,1
2025-08-23,P005,50,17.948835841992974,20,5,8,1
2025-08-24,P005,50,19.621666182831238,20,6,8,1
2025-08-25,P005,50,18.88790314900644,20,0,8,1
2025-08-26,P005,50,19.87801730905465,20,1,8,1
2025-08-27,P005,50,18.843334978049008,20,2,8,1
2025-08-28,P005,50,16.39520353407675,20,3,8,1
2025-08-29,P005,50,18.775485518900965,20,4,8,1
2025-08-30,P005,50,17.44448312930627,20,5,8,1
2025-08-31,P005,50,19.11731347014758,20,6,8,1
2025-09-01,P005,50,18.383550436328118,20,0,9,1
2025-09-02,P005,50,19.37366459635817,20,1,9,1
2025-09-03,P005,50,18.338982265362123,20,2,9,1
2025-09-04,P005,50,15.890850821389193,20,3,9,1
2025-09-05,P005,50,18.271132806213185,20,4,9,1
2025-09-06,P005,50,16.94013041661826,20,5,9,1
2025-09-07,P005,50,18.61296075745956,20,6,9,1
2025-09-08,P005,50,17.879197723636736,20,0,9,1
2025-09-09,P005,50,18.869311883678055,20,1,9,1
2025-09-10,P005,50,17.834629552675242,20,2,9,1
2025-09-11,P005,50,15.38649810870574,20,3,9,1
2025-09-12,P005,50,17.76678009352469,20,4,9,1
2025-09-13,P005,50,16.435777703932867,20,5,9,1
2025-09-14,P005,50,18.108608044771547,20,6,9,1
2025-09-15,P005,50,17.374845010947734,20,0,9,1
2025-09-16,P005,50,18.364959170988996,20,1,9,1
2025-09-17,P005,50,17.33027683998153,20,2,9,1
2025-09-18,P005,50,14.882145396017387,20,3,9,1
2025-09-19,P005,50,17.262427380836915,20,4,9,1
2025-09-20,P005,50,15.931424991244352,20,5,9,1
2025-09-21,P005,50,17.604255332083536,20,6,9,1
2025-09-22,P005,50,16.87049229825635,20,0,9,1
2025-09-23,P005,50,17.860606458307355,20,1,9,1
2025-09-24,P005,50,16.825924127301477,20,2,9,1
2025-09-25,P005,50,14.377792683329034,20,3,9,1
2025-09-26,P005,50,16.758074668153117,20,4,9,1
2025-09-27,P005,50,15.427072278557647,20,5,9,1
2025-09-28,P005,50,17.099902619399874,20,6,9,1
2025-09-29,P005,50,16.36613958557803,20,0,9,1
2025-09-30,P005,50,17.356253745625715,20,1,9,1
2025-10-01,P005,50,16.321571414615175,20,2,10,1
2025-10-02,P005,50,13.873439970640684,20,3,10,1
2025-10-03,P005,50,16.253721955465345,20,4,10,1
2025-10-04,P005,50,14.922719565869633,20,5,10,1
2025-10-05,P005,50,16.595549906707507,20,6,10,1
2025-10-06,P005,50,15.861786872889027,20,0,10,1
2025-10-07,P005,50,16.85190103292924,20,1,10,1
2025-10-08,P005,50,15.81721870192829,20,2,10,1
2025-10-09,P005,50,13.36908725795313,20,3,10,1
2025-10-10,P005,50,15.749369242779554,20,4,10,1
2025-10-11,P005,50,14.41836685318162,20,5,10,1
2025-10-12,P005,50,16.091197194023465,20,6,10,1
2025-10-13,P005,50,15.357434160204177,20,0,10,1
2025-10-14,P005,50,16.347548320247604,20,1,10,1
2025-10-15,P005,50,15.312865989234572,20,2,10,1
2025-10-16,P005,50,12.864734545264776,20,3,10,1
2025-10-17,P005,50,15.24501653008907,20,4,10,1
2025-10-18,P005,50,13.914014140496228,20,5,10,1
2025-10-19,P005,50,15.58684448133545,20,6,10,1
2025-10-20,P005,50,14.85308144751279,20,0,10,1
2025-10-21,P005,50,15.843195607558542,20,1,10,1
2025-10-22,P005,50,14.808513276540857,20,2,10,1
2025-10-23,P005,50,12.36038183258132,20,3,10,1
2025-10-24,P005,50,14.740663817403286,20,4,10,1
2025-10-25,P005,50,13.409661427808214,20,5,10,1
2025-10-26,P005,50,15.082491768647438,20,6,10,1
2025-10-27,P005,50,14.34872873482794,20,0,10,1
2025-10-28,P005,50,15.338842894871007,20,1,10,1
2025-10-29,P005,50,14.304160563860806,20,2,10,1
2025-10-30,P005,50,11.856029119888072,20,3,10,1
2025-10-31,P005,50,14.236311104715508,20,4,10,1
2025-11-01,P005,50,12.905308715121514,20,5,11,1
2025-11-02,P005,50,14.57813905595904,20,6,11,1
2025-11-03,P005,50,13.844376022136554,20,0,11,1
2025-11-04,P005,50,14.834490182181952,20,1,11,1
2025-11-05,P005,50,13.799807851167094,20,2,11,1
2025-11-06,P005,50,11.351676407204618,20,3,11,1
2025-11-07,P005,50,13.731958392029723,20,4,11,1
2025-11-08,P005,50,12.400956002434306,20,5,11,1
2025-11-09,P005,50,14.073786343271022,20,6,11,1
2025-11-10,P005,50,13.340023309458235,20,0,11,1
2025-11-11,P005,50,14.33013746950031,20,1,11,1
2025-11-12,P005,50,13.295455138494457,20,2,11,1
2025-11-13,P005,50,10.847323694517065,20,3,11,1
2025-11-14,P005,50,13.227605679341943,20,4,11,1
2025-11-15,P005,50,11.896603289747604,20,5,11,1
2025-11-16,P005,50,13.569433630583013,20,6,11,1
2025-11-17,P005,50,12.835670596766855,20,0,11,1
2025-11-18,P005,50,13.825784756811254,20,1,11,1
2025-11-19,P005,50,12.791102425800737,20,2,11,1
2025-11-20,P005,50,10.34297098182871,20,3,11,1
2025-11-21,P005,50,12.723252966658148,20,4,11,1
2025-11-22,P005,50,11.3922505770609,20,5,11,1
2025-11-23,P005,50,13.065080917899353,20,6,11,1
2025-11-24,P005,50,12.33131788407785,20,0,11,1
2025-11-25,P005,50,13.32143204412961,20,1,11,1
2025-11-26,P005,50,12.286749713113856,20,2,11,1
2025-11-27,P005,50,9.83861826914036,20,3,11,1
2025-11-28,P005,50,12.218900253970375,20,4,11,1
2025-11-29,P005,50,10.887897864373697,20,5,11,1
2025-11-30,P005,50,12.560728205215689,20,6,11,1
2025-12-01,P005,50,11.826965171392995,20,0,12,1
2025-12-02,P005,50,12.81707933143314,20,1,12,1
2025-12-03,P005,50,11.782397000426974,20,2,12,1
2025-12-04,P005,50,9.334265556456906,20,3,12,1
2025-12-05,P005,50,11.714547541279888,20,4,12,1
2025-12-06,P005,50,10.383545151685679,20,5,12,1
2025-12-07,P005,50,12.056375492527678,20,6,12,1
2025-12-08,P005,50,11.322612458708145,20,0,12,1
2025-12-09,P005,50,12.312726618745607,20,1,12,1
2025-12-10,P005,50,11.278044287747504,20,2,12,1
2025-12-11,P005,50,8.829912843773448,20,3,12,1
2025-12-12,P005,50,11.2101948285941,20,4,12,1
2025-12-13,P005,50,9.87919243900029,20,5,12,1
2025-12-14,P005,50,11.552022779839662,20,6,12,1
2025-12-15,P005,50,10.818259746016764,20,0,12,1
2025-12-16,P005,50,11.808373906056547,20,1,12,1
2025-12-17,P005,50,10.773691575053784,20,2,12,1
2025-12-18,P005,50,8.325560131085098,20,3,12,1
2025-12-19,P005,50,10.705842115908315,20,4,12,1
2025-12-20,P005,50,9.37483972631228,20,5,12,1
2025-12-21,P005,50,11.047670067151266,20,6,12,1
2025-12-22,P005,50,10.313907033325377,20,0,12,1
2025-12-23,P005,50,11.304021193374904,20,1,12,1
2025-12-24,P005,50,10.269338862373738,20,2,12,1
2025-12-25,P005,50,7.821207418396742,20,3,12,1
2025-12-26,P005,50,10.201489403217833,20,4,12,1
2025-12-27,P005,50,8.870487013625572,20,5,12,1
2025-12-28,P005,50,10.543317354467604,20,6,12,1
2025-12-29,P005,50,9.809554320640528,20,0,12,1
2025-12-30,P005,50,10.799668480685849,20,1,12,1
2025-12-31,P005,50,9.764986149680025,20,2,12,1
2026-01-01,P005,50,7.316854705709192,20,3,1,1
2026-01-02,P005,50,9.697136690532048,20,4,1,1
2026-01-03,P005,50,8.366134300937562,20,5,1,1
2026-01-04,P005,50,10.03896464177524,20,6,1,1
2026-01-05,P005,50,9.305201607964591,20,0,1,1
2026-01-06,P005,50,10.295315767998316,20,1,1,1
2026-01-07,P005,50,9.260633436993144,20,2,1,1
2026-01-08,P005,50,6.812501993025735,20,3,1,1
2026-01-09,P005,50,9.192783977844265,20,4,1,1
2026-01-10,P005,50,7.861781588250857,20,5,1,1
2026-01-11,P005,50,9.534611929091575,20,6,1,1
2026-01-12,P005,50,8.8008488952732,20,0,1,1
2026-01-13,P005,50,9.790963055309257,20,1,1,1
2026-01-14,P005,50,8.75628072429942,20,2,1,1
2026-01-15,P005,50,6.308149280332487,20,3,1,1
2026-01-16,P005,50,8.68843126516047,20,4,1,1
2026-01-17,P005,50,7.357428875563653,20,5,1,1
2026-01-18,P005,50,9.030259216403564,20,6,1,1
2026-01-19,P005,50,8.29649618258182,20,0,1,1
2026-01-20,P005,50,9.286610342627618,20,1,1,1
2026-01-21,P005,50,8.25192801161254,20,2,1,1
2026-01-22,P005,50,5.803796567649833,20,3,1,1
2026-01-23,P005,50,8.184078552472695,20,4,1,1
2026-01-24,P005,50,6.853076162876948,20,5,1,1
2026-01-25,P005,50,8.525906503719904,20,6,1,1
2026-01-26,P005,50,7.792143469896968,20,0,1,1
2026-01-27,P005,50,8.782257629931147,20,1,1,1
2026-01-28,P005,50,7.747575298933071,20,2,1,1
2026-01-29,P005,50,5.299443854956586,20,3,1,1
2026-01-30,P005,50,7.6797258397849175,20,4,1,1
2026-01-31,P005,50,6.348723450188932,20,5,1,1
2026-02-01,P005,50,8.02155379103189,20,6,2,1
2026-02-02,P005,50,7.287790757201433,20,0,2,1
2026-02-03,P005,50,8.277904917249497,20,1,2,1
2026-02-04,P005,50,7.243222586246185,20,2,2,1
2026-02-05,P005,50,4.795091142273124,20,3,2,0
2026-02-06,P005,50,7.1753731270991326,20,4,2,1
2026-02-07,P005,50,5.844370737503541,20,5,2,1
2026-02-08,P005,50,7.517201078339141,20,6,2,1
2026-02-09,P005,50,6.7834380445231135,20,0,2,1
2026-02-10,P005,50,7.77355220456786,20,1,2,1
2026-02-11,P005,50,6.738869873552472,20,2,2,1
2026-02-12,P005,50,4.290738429584773,20,3,2,0
2026-02-13,P005,50,6.6710204144066605,20,4,2,1
2026-02-14,P005,50,5.340018024815531,20,5,2,1
2026-02-15,P005,50,7.012848365651125,20,6,2,1
2026-02-16,P005,50,6.279085331831732,20,0,2,1
2026-02-17,P005,50,7.269199491878805,20,1,2,1
2026-02-18,P005,50,6.234517160872425,20,2,2,1
2026-02-19,P005,50,3.786385716896423,20,3,2,1
2026-02-20,P005,50,6.166667701722866,20,4,2,1
2026-02-21,P005,50,4.835665312127519,20,5,2,1
2026-02-22,P005,50,6.508495652967461,20,6,2,1
2026-02-23,P005,50,5.774732619146877,20,0,2,1
2026-02-24,P005,50,6.764846779198685,20,1,2,1
2026-02-25,P005,50,5.730164448186113,20,2,2,1
2026-02-26,P005,50,3.2820330042080688,20,3,2,1
2026-02-27,P005,50,5.662314989035083,20,4,2,1
2026-02-28,P005,50,4.331312599440814,20,5,2,1
2026-03-01,P005,50,6.004142940279067,20,6,3,1
2026-03-02,P005,50,5.270379906462027,20,0,3,1
2026-03-03,P005,50,6.260494066502212,20,1,3,1
2026-03-04,P005,50,5.225811735506066,20,2,3,1
2026-03-05,P005,50,2.777680291524615,20,3,3,1
2026-03-06,P005,50,5.157962276349298,20,4,3,1
2026-03-07,P005,50,3.8269598867536097,20,5,3,1
2026-03-08,P005,50,5.499790227595407,20,6,3,1
2026-03-09,P005,50,4.766027193777172,20,0,3,1
2026-03-10,P005,50,5.756141353820574,20,1,3,1
2026-03-11,P005,50,4.721459022812351,20,2,3,1
2026-03-12,P005,50,2.2733275788370637,20,3,3,1
2026-03-13,P005,50,4.653609563663514,20,4,3,1
2026-03-14,P005,50,3.322607174068221,20,5,3,1
2026-03-15,P005,50,4.995437514903044,20,6,3,1
2026-03-16,P005,50,4.2616744810857865,20,0,3,1
2026-03-17,P005,50,5.2517886411315144,20,1,3,1
2026-03-18,P005,50,4.217106310118633,20,2,3,1
2026-03-19,P005,50,1.7689748661536013,20,3,3,1
2026-03-20,P005,50,4.149256850977725,20,4,3,1
2026-03-21,P005,50,2.8182544613802,20,5,3,1
2026-03-22,P005,50,4.49108480221938,20,6,3,1
2026-03-23,P005,50,3.757321768396787,20,0,3,1
2026-03-24,P005,50,4.747435928443977,20,1,3,1
2026-03-25,P005,50,3.7127535974385864,20,2,3,1
2026-03-26,P005,50,1.264622153460354,20,3,3,1
2026-03-27,P005,50,3.6449041382899505,20,4,3,1
2026-03-28,P005,50,2.313901748692996,20,5,3,1
2026-03-29,P005,50,3.9867320895357206,20,6,3,1
2026-03-30,P005,50,3.2529690557054054,20,0,3,1
2026-03-31,P005,50,4.243083215754922,20,1,3,1
2025-01-01,P006,50,17.626109961862024,20,2,1,1
2025-01-02,P006,50,16.140770893667106,20,3,1,1
2025-01-03,P006,50,16.78688889430831,20,4,1,1
2025-01-04,P006,50,15.701597978078043,20,5,1,1
2025-01-05,P006,50,17.312547317292637,20,6,1,1
2025-01-06,P006,50,17.83344288835178,20,0,1,1
2025-01-07,P006,50,15.76142381771405,20,1,1,1
2025-01-08,P006,50,18.380614881070944,20,2,1,1
2025-01-09,P006,50,16.8952758141546,20,3,1,1
2025-01-10,P006,50,17.541393816069107,20,4,1,1
2025-01-11,P006,50,16.456102901103954,20,5,1,1
2025-01-12,P006,50,18.06705224159484,20,6,1,1
2025-01-13,P006,50,18.58794780879585,20,0,1,1
2025-01-14,P006,50,16.515928733040525,20,1,1,1
2025-01-15,P006,50,19.135119791269073,20,2,1,1
2025-01-16,P006,50,17.649780719223248,20,3,1,1
2025-01-17,P006,50,18.295898716006615,20,4,1,1
2025-01-18,P006,50,17.210607795938166,20,5,1,1
2025-01-19,P006,50,18.821557131174416,20,6,1,1
2025-01-20,P006,50,19.342452698270023,20,0,1,1
2025-01-21,P006,50,17.270433622401654,20,1,1,1
2025-01-22,P006,50,19.889624680515833,20,2,1,1
2025-01-23,P006,50,18.4042856083588,20,3,1,1
2025-01-24,P006,50,19.050403605033907,20,4,1,1
2025-01-25,P006,50,17.965112683854855,20,5,1,1
2025-01-26,P006,50,19.5760620181109,20,6,1,1
2025-01-27,P006,50,20.096957584214202,20,0,1,1
2025-01-28,P006,50,18.024938507358655,20,1,1,1
2025-01-29,P006,50,20.644129564492317,20,2,1,1
2025-01-30,P006,50,19.158790491345584,20,3,1,1
2025-01-31,P006,50,19.80490848425795,20,4,1,1
2025-02-01,P006,50,18.719617560301124,20,5,2,0
2025-02-02,P006,50,20.33056689178365,20,6,2,1
2025-02-03,P006,50,20.851462455103853,20,0,2,1
2025-02-04,P006,50,18.77944337547371,20,1,2,0
2025-02-05,P006,50,21.398634428734393,20,2,2,0
2025-02-06,P006,50,19.91329535172699,20,3,2,0
2025-02-07,P006,50,20.559413343554848,20,4,2,0
2025-02-08,P006,50,19.47412241850285,20,5,2,0
2025-02-09,P006,50,21.08507174889405,20,6,2,1
2025-02-10,P006,50,21.605967311135792,20,0,2,1
2025-02-11,P006,50,19.533948228713154,20,1,2,0
2025-02-12,P006,50,22.153139280280836,20,2,2,0
2025-02-13,P006,50,20.667800201571104,20,3,2,0
2025-02-14,P006,50,21.31391819170001,20,4,2,1
2025-02-15,P006,50,20.22862726494625,20,5,2,0
2025-02-16,P006,50,21.83957659364575,20,6,2,1
2025-02-17,P006,50,22.3604721203724,20,0,2,1
2025-02-18,P006,50,20.28845300413836,20,1,2,1
2025-02-19,P006,50,22.907644021889183,20,2,2,0
2025-02-20,P006,50,21.42230490936798,20,3,2,0
2025-02-21,P006,50,22.068422865678354,20,4,2,0
2025-02-22,P006,50,20.98313190512246,20,5,2,0
2025-02-23,P006,50,22.593689150547995,20,6,2,1
2025-02-24,P006,50,23.11419262782005,20,0,2,1
2025-02-25,P006,50,21.04178146214062,20,1,2,1
2025-02-26,P006,50,23.660580430442455,20,2,2,1
2025-02-27,P006,50,22.17484926847159,20,3,2,0
2025-02-28,P006,50,22.82045581050746,20,4,2,1
2025-03-01,P006,50,21.734653435676734,20,5,3,0
2025-03-02,P006,50,23.345091316290905,20,6,3,0
2025-03-03,P006,50,23.86547542874562,20,0,3,1
2025-03-04,P006,50,21.79294489823233,20,1,3,0
2025-03-05,P006,50,24.411624501714474,20,2,3,0
2025-03-06,P006,50,22.919408299363834,20,3,3,0
2025-03-07,P006,50,23.55864916584716,20,4,3,0
2025-03-08,P006,50,22.466481115460084,20,5,3,0
2025-03-09,P006,50,24.0705533205227,20,6,3,0
2025-03-10,P006,50,24.584571757409936,20,0,3,1
2025-03-11,P006,50,22.5056755513457,20,1,3,0
2025-03-12,P006,50,25.10742147093997,20,2,3,0
2025-03-13,P006,50,23.604637260253856,20,3,3,0
2025-03-14,P006,50,24.233310118404045,20,4,3,0
2025-03-15,P006,50,23.130574059683912,20,5,3,0
2025-03-16,P006,50,24.724078256406504,20,6,3,0
2025-03-17,P006,50,25.227528684975812,20,0,3,1
2025-03-18,P006,50,23.12525168446317,20,1,3,0
2025-03-19,P006,50,25.714184817944275,20,2,3,0
2025-03-20,P006,50,24.198587821150788,20,3,3,0
2025-03-21,P006,50,24.81444789318819,20,4,3,0
2025-03-22,P006,50,23.698899048356157,20,5,3,0
2025-03-23,P006,50,25.267073103416077,20,6,3,0
2025-03-24,P006,50,25.7451933903068,20,0,3,1
2025-03-25,P006,50,23.630399034243208,20,1,3,0
2025-03-26,P006,50,26.206814812166517,20,2,3,0
2025-03-27,P006,50,24.678700459820803,20,3,3,0
2025-03-28,P006,50,25.2820431762956,20,4,3,0
2025-03-29,P006,50,24.141387777577098,20,5,3,0
2025-03-30,P006,50,25.696972634307215,20,6,3,0
2025-03-31,P006,50,26.162503722870476,20,0,3,1
2025-04-01,P006,50,24.035120168471792,20,1,4,0
2025-04-02,P006,50,26.59894674805972,20,2,4,0
2025-04-03,P006,50,25.05824319737971,20,3,4,0
2025-04-04,P006,50,25.63544740496863,20,4,4,0
2025-04-05,P006,50,24.481242695693787,20,5,4,0
2025-04-06,P006,50,26.023278241861608,20,6,4,1
2025-04-07,P006,50,26.475260019874458,20,0,4,1
2025-04-08,P006,50,24.3343271549144,20,1,4,0
2025-04-09,P006,50,26.88460442395187,20,2,4,0
2025-04-10,P006,50,25.3148065260475,20,3,4,0
2025-04-11,P006,50,25.87646569697446,20,4,4,0
2025-04-12,P006,50,24.70671595102583,20,5,4,0
2025-04-13,P006,50,26.23320646053051,20,6,4,1
2025-04-14,P006,50,26.669643201878444,20,0,4,1
2025-04-15,P006,50,24.513165300254094,20,1,4,0
2025-04-16,P006,50,27.031244050397387,20,2,4,0
2025-04-17,P006,50,25.44479267027086,20,3,4,0
2025-04-18,P006,50,25.989798358975793,20,4,4,0
2025-04-19,P006,50,24.80339513081605,20,5,4,0
2025-04-20,P006,50,26.313232158088315,20,6,4,1
2025-04-21,P006,50,26.71592499443165,20,0,4,1
2025-04-22,P006,50,24.525703187812464,20,1,4,0
2025-04-23,P006,50,27.026691515178427,20,2,4,0
2025-04-24,P006,50,25.423149712274206,20,3,4,0
2025-04-25,P006,50,25.951064978199344,20,4,4,0
2025-04-26,P006,50,24.747571327259212,20,5,4,0
2025-04-27,P006,50,26.22366716897605,20,6,4,1
2025-04-28,P006,50,26.60970924254041,20,0,4,1
2025-04-29,P006,50,24.402836673148055,20,1,4,0
2025-04-30,P006,50,26.88717423773934,20,2,4,0
2025-05-01,P006,50,25.266981672055337,20,3,5,0
2025-05-02,P006,50,25.778246175205712,20,4,5,0
2025-05-03,P006,50,24.5417319914899,20,5,5,1
2025-05-04,P006,50,26.00145806320784,20,6,5,1
2025-05-05,P006,50,26.371130366766618,20,0,5,1
2025-05-06,P006,50,24.14788802737254,20,1,5,1
2025-05-07,P006,50,26.61585582196483,20,2,5,0
2025-05-08,P006,50,24.97929348628338,20,3,5,0
2025-05-09,P006,50,25.460186640545412,20,4,5,1
2025-05-10,P006,50,24.20967087793306,20,5,5,1
2025-05-11,P006,50,25.655395370758313,20,6,5,1
2025-05-12,P006,50,26.011066095437272,20,0,5,1
2025-05-13,P006,50,23.773822177156674,20,1,5,1
2025-05-14,P006,50,26.215738336746917,20,2,5,0
2025-05-15,P006,50,24.553124366062292,20,3,5,0
2025-05-16,P006,50,25.02196746421341,20,4,5,1
2025-05-17,P006,50,23.759401645494194,20,5,5,1
2025-05-18,P006,50,25.19307608221233,20,6,5,1
2025-05-19,P006,50,25.53669675077873,20,0,5,1
2025-05-20,P006,50,23.278213674710955,20,1,5,1
2025-05-21,P006,50,25.710940732639084,20,2,5,1
2025-05-22,P006,50,24.03913766029009,20,3,5,0
2025-05-23,P006,50,24.498791656770297,20,4,5,1
2025-05-24,P006,50,23.227036736384694,20,5,5,1
2025-05-25,P006,50,24.651522071436794,20,6,5,1
2025-05-26,P006,50,24.98355029716526,20,0,5,1
2025-05-27,P006,50,22.722663879939528,20,1,5,1
2025-05-28,P006,50,25.152987596698942,20,2,5,1
2025-05-29,P006,50,23.478781183180107,20,3,5,0
2025-05-30,P006,50,23.936031838493317,20,4,5,0
2025-05-31,P006,50,22.661873576945826,20,5,5,0
2025-06-01,P006,50,24.083955570835254,20,6,6,1
2025-06-02,P006,50,24.415983796564475,20,0,6,1
2025-06-03,P006,50,22.15509737932658,20,1,6,1
2025-06-04,P006,50,24.585421096087853,20,2,6,1
2025-06-05,P006,50,22.911214682572343,20,3,6,1
2025-06-06,P006,50,23.36846533788857,20,4,6,1
2025-06-07,P006,50,22.09430707633343,20,5,6,1
2025-06-08,P006,50,23.516389070226392,20,6,6,1
2025-06-09,P006,50,23.848417295951016,20,0,6,1
2025-06-10,P006,50,21.587530878721832,20,1,6,1
2025-06-11,P006,50,24.017854595481047,20,2,6,1
2025-06-12,P006,50,22.343648181962358,20,3,6,1
2025-06-13,P006,50,22.80089883727879,20,4,6,1
2025-06-14,P006,50,21.526740575734756,20,5,6,1
2025-06-15,P006,50,22.948822569614123,20,6,6,1
2025-06-16,P006,50,23.280850795354368,20,0,6,1
2025-06-17,P006,50,21.019964378117077,20,1,6,1
2025-06-18,P006,50,23.45028809487321,20,2,6,1
2025-06-19,P006,50,21.7760816813546,20,3,6,1
2025-06-20,P006,50,22.233332336678547,20,4,6,1
2025-06-21,P006,50,20.959174075122363,20,5,6,1
2025-06-22,P006,50,22.381256069005254,20,6,6,1
2025-06-23,P006,50,22.713284294740898,20,0,6,1
2025-06-24,P006,50,20.452397877508226,20,1,6,1
2025-06-25,P006,50,22.88272159426745,20,2,6,1
2025-06-26,P006,50,21.20851518074932,20,3,6,1
2025-06-27,P006,50,21.66576583606373,20,4,6,1
2025-06-28,P006,50,20.39160757450997,20,5,6,1
2025-06-29,P006,50,21.81368956840371,20,6,6,1
2025-06-30,P006,50,22.145717794133777,20,0,6,1
2025-07-01,P006,50,19.884831376904028,20,1,7,1
2025-07-02,P006,50,22.31515509365961,20,2,7,1
2025-07-03,P006,50,20.640948680143776,20,3,7,1
2025-07-04,P006,50,21.098199335458986,20,4,7,1
2025-07-05,P006,50,19.824041073904436,20,5,7,1
2025-07-06,P006,50,21.246123067787522,20,6,7,1
2025-07-07,P006,50,21.578151293526652,20,0,7,1
2025-07-08,P006,50,19.31726487629108,20,1,7,1
2025-07-09,P006,50,21.747588593051766,20,2,7,1
2025-07-10,P006,50,20.073382179533795,20,3,7,1
2025-07-11,P006,50,20.530632834849207,20,4,7,1
2025-07-12,P006,50,19.25647457328807,20,5,7,1
2025-07-13,P006,50,20.678556567182575,20,6,7,1
2025-07-14,P006,50,21.01058479291953,20,0,7,1
2025-07-15,P006,50,18.749698375686332,20,1,7,1
2025-07-16,P006,50,21.18002209244497,20,2,7,1
2025-07-17,P006,50,19.50581567892851,20,3,7,1
